STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1987-Q2,,2.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1987-Q3,,2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1987-Q4,,2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1988-Q1,,2.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1988-Q2,,2.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1988-Q3,,1.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1988-Q4,,2.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1989-Q1,,2.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1989-Q2,,2.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1989-Q3,,1.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1989-Q4,,2.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1990-Q1,,2.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1990-Q2,,2.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1990-Q3,,2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1990-Q4,,2.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1991-Q1,,2.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1991-Q2,,2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1991-Q3,,1.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1991-Q4,,2.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1992-Q1,,2.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1992-Q2,,2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1992-Q3,,1.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1992-Q4,,2.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1993-Q1,,2.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1993-Q2,,2.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1993-Q3,,1.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1993-Q4,,1.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1994-Q1,,2.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1994-Q2,,1.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1994-Q3,,1.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1994-Q4,,2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1995-Q1,,2.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1995-Q2,,2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1995-Q3,,1.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1995-Q4,,1.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1996-Q1,,2.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1996-Q2,,1.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1996-Q3,,1.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1996-Q4,,1.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1997-Q1,,2.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1997-Q2,,1.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1997-Q3,,1.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1997-Q4,,1.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1998-Q1,,2.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1998-Q2,,1.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1998-Q3,,1.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1998-Q4,,1.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1999-Q1,,2.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1999-Q2,,1.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1999-Q3,,1.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,1999-Q4,,1.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2000-Q1,,1.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2000-Q2,,1.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2000-Q3,,1.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2000-Q4,,1.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2001-Q1,,1.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2001-Q2,,1.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2001-Q3,,1.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2001-Q4,,1.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2002-Q1,,1.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2002-Q2,,1.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2002-Q3,,1.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2002-Q4,,1.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2003-Q1,,1.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2003-Q2,,1.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2003-Q3,,1.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2003-Q4,,1.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2004-Q1,,1.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2004-Q2,,1.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2004-Q3,,1.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2004-Q4,,1.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2005-Q1,,1.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2005-Q2,,1.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2005-Q3,,1.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2005-Q4,,1.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2006-Q1,,1.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2006-Q2,,1.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2006-Q3,,1.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2006-Q4,,1.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2007-Q1,,2.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2007-Q2,,1.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2007-Q3,,1.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2007-Q4,,2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2008-Q1,,2.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2008-Q2,,1.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2008-Q3,,1.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2008-Q4,,1.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2009-Q1,,2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2009-Q2,,1.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2009-Q3,,1.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2009-Q4,,1.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,4,South Australia,Q,Quarterly,2010-Q1,,2.2,,NUM,Number,3,Thousands,,,,
